Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5910,Export Quantity,486,Bananas,2013,2013,tonnes,2183,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2000,2000,1000 US$,541,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2001,2001,1000 US$,713,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2002,2002,1000 US$,270,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2003,2003,1000 US$,698,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2004,2004,1000 US$,921,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2005,2005,1000 US$,684,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2006,2006,1000 US$,2888,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2007,2007,1000 US$,4019,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2008,2008,1000 US$,4120,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2009,2009,1000 US$,6516,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2010,2010,1000 US$,1757,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2011,2011,1000 US$,4391,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2012,2012,1000 US$,3296,,Official data
TM,Detailed trade matrix,150,Netherlands,54,Denmark,5922,Export Value,486,Bananas,2013,2013,1000 US$,2223,,Official data
TM,Detailed trade matrix,150,Netherlands,72,Djibouti,5910,Export Quantity,486,Bananas,2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,72,Djibouti,5910,Export Quantity,486,Bananas,2006,2006,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,72,Djibouti,5922,Export Value,486,Bananas,2002,2002,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,72,Djibouti,5922,Export Value,486,Bananas,2006,2006,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2000,2000,tonnes,329,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2001,2001,tonnes,61,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2002,2002,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2003,2003,tonnes,159,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2004,2004,tonnes,22,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2005,2005,tonnes,32,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2006,2006,tonnes,737,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2007,2007,tonnes,1965,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2008,2008,tonnes,8550,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2009,2009,tonnes,14643,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2010,2010,tonnes,6172,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2011,2011,tonnes,2297,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2012,2012,tonnes,11515,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5610,Import Quantity,486,Bananas,2013,2013,tonnes,16053,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2000,2000,1000 US$,182,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2001,2001,1000 US$,30,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2002,2002,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2003,2003,1000 US$,81,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2004,2004,1000 US$,12,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2005,2005,1000 US$,19,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2006,2006,1000 US$,275,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2007,2007,1000 US$,837,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2008,2008,1000 US$,5721,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2009,2009,1000 US$,9758,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2010,2010,1000 US$,4703,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2011,2011,1000 US$,2462,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2012,2012,1000 US$,7575,,Official data
TM,Detailed trade matrix,150,Netherlands,56,Dominican Republic,5622,Import Value,486,Bananas,2013,2013,1000 US$,11674,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2000,2000,tonnes,7498,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2001,2001,tonnes,6003,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2002,2002,tonnes,1039,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2003,2003,tonnes,3991,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2004,2004,tonnes,2111,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2005,2005,tonnes,2996,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2006,2006,tonnes,9018,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2007,2007,tonnes,39051,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2008,2008,tonnes,29741,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2009,2009,tonnes,58173,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2010,2010,tonnes,73263,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2011,2011,tonnes,114820,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2012,2012,tonnes,125027,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5610,Import Quantity,486,Bananas,2013,2013,tonnes,118589,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2000,2000,1000 US$,2983,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2001,2001,1000 US$,2240,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2002,2002,1000 US$,549,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2003,2003,1000 US$,1655,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2004,2004,1000 US$,819,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2005,2005,1000 US$,1453,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2006,2006,1000 US$,4412,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2007,2007,1000 US$,23352,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2008,2008,1000 US$,18928,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2009,2009,1000 US$,37454,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2010,2010,1000 US$,46580,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2011,2011,1000 US$,75838,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2012,2012,1000 US$,74360,,Official data
TM,Detailed trade matrix,150,Netherlands,58,Ecuador,5622,Import Value,486,Bananas,2013,2013,1000 US$,75554,,Official data
TM,Detailed trade matrix,150,Netherlands,59,Egypt,5910,Export Quantity,486,Bananas,2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,59,Egypt,5910,Export Quantity,486,Bananas,2011,2011,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,59,Egypt,5922,Export Value,486,Bananas,2009,2009,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,59,Egypt,5922,Export Value,486,Bananas,2011,2011,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,61,Equatorial Guinea,5910,Export Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,61,Equatorial Guinea,5910,Export Quantity,486,Bananas,2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,61,Equatorial Guinea,5922,Export Value,486,Bananas,2012,2012,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,61,Equatorial Guinea,5922,Export Value,486,Bananas,2013,2013,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2001,2001,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2002,2002,tonnes,42,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2003,2003,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2004,2004,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2006,2006,tonnes,44,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2007,2007,tonnes,1028,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2008,2008,tonnes,80,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2009,2009,tonnes,7,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2010,2010,tonnes,1,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2011,2011,tonnes,2,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2012,2012,tonnes,67,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5910,Export Quantity,486,Bananas,2013,2013,tonnes,21,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2001,2001,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2002,2002,1000 US$,16,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2003,2003,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2004,2004,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2005,2005,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2006,2006,1000 US$,34,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2007,2007,1000 US$,877,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2008,2008,1000 US$,82,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2009,2009,1000 US$,7,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2010,2010,1000 US$,2,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2011,2011,1000 US$,4,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2012,2012,1000 US$,68,,Official data
TM,Detailed trade matrix,150,Netherlands,63,Estonia,5922,Export Value,486,Bananas,2013,2013,1000 US$,15,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5610,Import Quantity,486,Bananas,2002,2002,tonnes,2,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5610,Import Quantity,486,Bananas,2004,2004,tonnes,133,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5610,Import Quantity,486,Bananas,2009,2009,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5610,Import Quantity,486,Bananas,2013,2013,tonnes,60,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5622,Import Value,486,Bananas,2002,2002,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5622,Import Value,486,Bananas,2004,2004,1000 US$,134,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5622,Import Value,486,Bananas,2009,2009,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5622,Import Value,486,Bananas,2013,2013,1000 US$,45,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2000,2000,tonnes,172,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2001,2001,tonnes,97,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2002,2002,tonnes,49,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2003,2003,tonnes,75,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2004,2004,tonnes,76,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2005,2005,tonnes,29,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2006,2006,tonnes,1346,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2007,2007,tonnes,2108,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2008,2008,tonnes,872,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2009,2009,tonnes,1632,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2010,2010,tonnes,7896,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2011,2011,tonnes,5504,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2012,2012,tonnes,5235,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5910,Export Quantity,486,Bananas,2013,2013,tonnes,675,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2000,2000,1000 US$,135,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2001,2001,1000 US$,67,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2002,2002,1000 US$,35,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2003,2003,1000 US$,66,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2004,2004,1000 US$,85,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2005,2005,1000 US$,44,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2006,2006,1000 US$,1025,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2007,2007,1000 US$,1930,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2008,2008,1000 US$,1154,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2009,2009,1000 US$,1872,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2010,2010,1000 US$,10177,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2011,2011,1000 US$,7363,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2012,2012,1000 US$,5898,,Official data
TM,Detailed trade matrix,150,Netherlands,67,Finland,5922,Export Value,486,Bananas,2013,2013,1000 US$,703,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2000,2000,tonnes,6052,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2001,2001,tonnes,8807,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2002,2002,tonnes,8063,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2003,2003,tonnes,8641,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2004,2004,tonnes,4184,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2005,2005,tonnes,1563,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2006,2006,tonnes,970,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2007,2007,tonnes,500,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2008,2008,tonnes,1882,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2009,2009,tonnes,2291,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2010,2010,tonnes,3497,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2011,2011,tonnes,2915,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2012,2012,tonnes,1316,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5610,Import Quantity,486,Bananas,2013,2013,tonnes,1111,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2000,2000,1000 US$,3182,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2001,2001,1000 US$,4143,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2002,2002,1000 US$,4462,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2003,2003,1000 US$,4060,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2004,2004,1000 US$,2870,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2005,2005,1000 US$,1506,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2006,2006,1000 US$,757,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2007,2007,1000 US$,675,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2008,2008,1000 US$,1979,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2009,2009,1000 US$,2005,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2010,2010,1000 US$,3845,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2011,2011,1000 US$,3679,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2012,2012,1000 US$,1079,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5622,Import Value,486,Bananas,2013,2013,1000 US$,826,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2000,2000,tonnes,324,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2001,2001,tonnes,302,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2002,2002,tonnes,1185,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2003,2003,tonnes,593,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2004,2004,tonnes,419,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2005,2005,tonnes,677,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2006,2006,tonnes,9743,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2007,2007,tonnes,17908,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2008,2008,tonnes,18239,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2009,2009,tonnes,20386,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2010,2010,tonnes,4473,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2011,2011,tonnes,13055,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2012,2012,tonnes,8148,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5910,Export Quantity,486,Bananas,2013,2013,tonnes,17761,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2000,2000,1000 US$,560,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2001,2001,1000 US$,441,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2002,2002,1000 US$,586,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2003,2003,1000 US$,418,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2004,2004,1000 US$,406,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2005,2005,1000 US$,549,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2006,2006,1000 US$,8106,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2007,2007,1000 US$,11402,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2008,2008,1000 US$,13546,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2009,2009,1000 US$,16095,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2010,2010,1000 US$,7696,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2011,2011,1000 US$,11514,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2012,2012,1000 US$,7330,,Official data
TM,Detailed trade matrix,150,Netherlands,68,France,5922,Export Value,486,Bananas,2013,2013,1000 US$,14453,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5910,Export Quantity,486,Bananas,2005,2005,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5910,Export Quantity,486,Bananas,2007,2007,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5910,Export Quantity,486,Bananas,2010,2010,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5910,Export Quantity,486,Bananas,2012,2012,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5910,Export Quantity,486,Bananas,2013,2013,tonnes,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5922,Export Value,486,Bananas,2005,2005,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5922,Export Value,486,Bananas,2007,2007,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5922,Export Value,486,Bananas,2010,2010,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5922,Export Value,486,Bananas,2012,2012,1000 US$,1,,Official data
TM,Detailed trade matrix,150,Netherlands,73,Georgia,5922,Export Value,486,Bananas,2013,2013,1000 US$,0,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2000,2000,tonnes,33001,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2001,2001,tonnes,28772,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2002,2002,tonnes,58472,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2003,2003,tonnes,76647,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2004,2004,tonnes,63287,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2005,2005,tonnes,48020,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2006,2006,tonnes,34341,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2007,2007,tonnes,33127,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2008,2008,tonnes,29333,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2009,2009,tonnes,28464,,Official data
TM,Detailed trade matrix,150,Netherlands,79,Germany,5610,Import Quantity,486,Bananas,2010,2010,tonnes,28666,,Official data
